country,countryCode,date,patientNumber
Bolivia,BOL,1/18/2022,192
Bolivia,BOL,1/18/2022,1814
Bolivia,BOL,1/19/2022,206
Bolivia,BOL,1/19/2022,1829
Bolivia,BOL,1/20/2022,202
Bolivia,BOL,1/20/2022,1793
Bolivia,BOL,1/21/2022,196
Bolivia,BOL,1/21/2022,1765
Bolivia,BOL,1/22/2022,205
Bolivia,BOL,1/22/2022,1773
Bolivia,BOL,1/23/2022,193
Bolivia,BOL,1/23/2022,1745
Bolivia,BOL,1/24/2022,196
Bolivia,BOL,1/24/2022,1756
Bolivia,BOL,1/25/2022,190
Bolivia,BOL,1/25/2022,1690
Bolivia,BOL,1/26/2022,186
Bolivia,BOL,1/26/2022,1647
Bolivia,BOL,1/27/2022,186
Bolivia,BOL,1/27/2022,1551
Bolivia,BOL,1/28/2022,177
Bolivia,BOL,1/28/2022,1504
Bolivia,BOL,1/29/2022,173
Bolivia,BOL,1/29/2022,1504
Bolivia,BOL,1/30/2022,158
Bolivia,BOL,1/30/2022,1403
Bolivia,BOL,1/31/2022,156
Bolivia,BOL,1/31/2022,1358
Bolivia,BOL,2/1/2022,141
Bolivia,BOL,2/1/2022,1288
Bolivia,BOL,2/2/2022,146
Bolivia,BOL,2/2/2022,1245
Bolivia,BOL,2/3/2022,148
Bolivia,BOL,2/3/2022,1210
Bolivia,BOL,2/4/2022,145
Bolivia,BOL,2/4/2022,1103
Bolivia,BOL,2/5/2022,131
Bolivia,BOL,2/5/2022,1031
Bolivia,BOL,2/6/2022,128
Bolivia,BOL,2/6/2022,993
Bolivia,BOL,2/7/2022,121
Bolivia,BOL,2/7/2022,928
Bolivia,BOL,2/8/2022,119
Bolivia,BOL,2/8/2022,862
Bolivia,BOL,2/9/2022,121
Bolivia,BOL,2/9/2022,818
Bolivia,BOL,2/10/2022,112
Bolivia,BOL,2/10/2022,779
Bolivia,BOL,2/11/2022,106
Bolivia,BOL,2/11/2022,734
Bolivia,BOL,2/12/2022,102
Bolivia,BOL,2/12/2022,700
Bolivia,BOL,2/13/2022,89
Bolivia,BOL,2/13/2022,667
Bolivia,BOL,2/14/2022,82
Bolivia,BOL,2/14/2022,646
Bolivia,BOL,2/15/2022,83
Bolivia,BOL,2/15/2022,598
Bolivia,BOL,2/16/2022,79
Bolivia,BOL,2/16/2022,556
Bolivia,BOL,2/17/2022,74
Bolivia,BOL,2/17/2022,506
Bolivia,BOL,2/18/2022,71
Bolivia,BOL,2/18/2022,6
Bolivia,BOL,2/18/2022,484
Bolivia,BOL,2/19/2022,68
Bolivia,BOL,2/19/2022,454
Bolivia,BOL,2/20/2022,70
Bolivia,BOL,2/20/2022,448
Bolivia,BOL,2/21/2022,65
Bolivia,BOL,2/21/2022,450
Bolivia,BOL,2/22/2022,56
Bolivia,BOL,2/22/2022,427
Bolivia,BOL,2/23/2022,55
Bolivia,BOL,2/23/2022,398
Bolivia,BOL,2/24/2022,49
Bolivia,BOL,2/24/2022,379
Bolivia,BOL,2/25/2022,54
Bolivia,BOL,2/25/2022,343
Bolivia,BOL,2/26/2022,55
Bolivia,BOL,2/26/2022,344
Bolivia,BOL,2/27/2022,49
Bolivia,BOL,2/27/2022,324
Bolivia,BOL,2/28/2022,51
Bolivia,BOL,2/28/2022,314
Bolivia,BOL,3/1/2022,50
Bolivia,BOL,3/1/2022,287
Bolivia,BOL,3/2/2022,45
Bolivia,BOL,3/2/2022,305
Bolivia,BOL,3/3/2022,48
Bolivia,BOL,3/3/2022,295
Bolivia,BOL,3/4/2022,49
Bolivia,BOL,3/4/2022,290
Bolivia,BOL,3/5/2022,45
Bolivia,BOL,3/5/2022,293
Bolivia,BOL,3/6/2022,39
Bolivia,BOL,3/6/2022,284
Bolivia,BOL,3/7/2022,51
Bolivia,BOL,3/7/2022,295
Bolivia,BOL,3/8/2022,45
Bolivia,BOL,3/8/2022,284
Bolivia,BOL,3/9/2022,50
Bolivia,BOL,3/9/2022,276
Bolivia,BOL,3/10/2022,48
Bolivia,BOL,3/10/2022,271
Bolivia,BOL,3/11/2022,43
Bolivia,BOL,3/11/2022,265
Bolivia,BOL,3/12/2022,50
Bolivia,BOL,3/12/2022,261
Bolivia,BOL,3/13/2022,44
Bolivia,BOL,3/13/2022,249
Bolivia,BOL,3/14/2022,47
Bolivia,BOL,3/14/2022,260
Bolivia,BOL,3/15/2022,49
Bolivia,BOL,3/15/2022,255
Bolivia,BOL,3/16/2022,49
Bolivia,BOL,3/16/2022,238
Bolivia,BOL,3/17/2022,48
Bolivia,BOL,3/17/2022,259
Bolivia,BOL,3/18/2022,44
Bolivia,BOL,3/18/2022,264
Bolivia,BOL,3/19/2022,43
Bolivia,BOL,3/19/2022,273
Bulgaria,BGR,1/1/2022,457
Bulgaria,BGR,1/1/2022,4022
Bulgaria,BGR,1/2/2022,449
Bulgaria,BGR,1/2/2022,4059
Bulgaria,BGR,1/3/2022,450
Bulgaria,BGR,1/3/2022,4168
Bulgaria,BGR,1/4/2022,455
Bulgaria,BGR,1/4/2022,4306
Bulgaria,BGR,1/5/2022,468
Bulgaria,BGR,1/5/2022,4477
Bulgaria,BGR,1/6/2022,493
Bulgaria,BGR,1/6/2022,4608
Bulgaria,BGR,1/7/2022,509
Bulgaria,BGR,1/7/2022,4790
Bulgaria,BGR,1/8/2022,522
Bulgaria,BGR,1/8/2022,4926
Bulgaria,BGR,1/9/2022,517
Bulgaria,BGR,1/9/2022,5009
Bulgaria,BGR,1/10/2022,512
Bulgaria,BGR,1/10/2022,5056
Bulgaria,BGR,1/11/2022,570
Bulgaria,BGR,1/11/2022,5219
Bulgaria,BGR,1/12/2022,580
Bulgaria,BGR,1/12/2022,5240
Bulgaria,BGR,1/13/2022,579
Bulgaria,BGR,1/13/2022,5257
Bulgaria,BGR,1/14/2022,579
Bulgaria,BGR,1/14/2022,5297
Bulgaria,BGR,1/15/2022,578
Bulgaria,BGR,1/15/2022,5190
Bulgaria,BGR,1/16/2022,568
Bulgaria,BGR,1/16/2022,5237
Bulgaria,BGR,1/17/2022,557
Bulgaria,BGR,1/17/2022,5267
Bulgaria,BGR,1/18/2022,541
Bulgaria,BGR,1/18/2022,5223
Bulgaria,BGR,1/19/2022,554
Bulgaria,BGR,1/19/2022,5259
Bulgaria,BGR,1/20/2022,542
Bulgaria,BGR,1/20/2022,5208
Bulgaria,BGR,1/21/2022,530
Bulgaria,BGR,1/21/2022,5198
Bulgaria,BGR,1/22/2022,547
Bulgaria,BGR,1/22/2022,5164
Bulgaria,BGR,1/23/2022,547
Bulgaria,BGR,1/23/2022,5216
Bulgaria,BGR,1/24/2022,550
Bulgaria,BGR,1/24/2022,5309
Bulgaria,BGR,1/25/2022,517
Bulgaria,BGR,1/25/2022,5327
Bulgaria,BGR,1/26/2022,523
Bulgaria,BGR,1/26/2022,5347
Bulgaria,BGR,1/27/2022,519
Bulgaria,BGR,1/27/2022,5372
Bulgaria,BGR,1/28/2022,520
Bulgaria,BGR,1/28/2022,5455
Bulgaria,BGR,1/29/2022,509
Bulgaria,BGR,1/29/2022,5526
Bulgaria,BGR,1/30/2022,513
Bulgaria,BGR,1/30/2022,5684
Bulgaria,BGR,1/31/2022,506
Bulgaria,BGR,1/31/2022,5730
Bulgaria,BGR,2/1/2022,506
Bulgaria,BGR,2/1/2022,5705
Bulgaria,BGR,2/2/2022,533
Bulgaria,BGR,2/2/2022,5799
Bulgaria,BGR,2/3/2022,565
Bulgaria,BGR,2/3/2022,5917
Bulgaria,BGR,2/4/2022,568
Bulgaria,BGR,2/4/2022,6124
Bulgaria,BGR,2/5/2022,586
Bulgaria,BGR,2/5/2022,6156
Bulgaria,BGR,2/6/2022,585
Bulgaria,BGR,2/6/2022,6212
Bulgaria,BGR,2/7/2022,593
Bulgaria,BGR,2/7/2022,6238
Bulgaria,BGR,2/8/2022,623
Bulgaria,BGR,2/8/2022,6256
Bulgaria,BGR,2/9/2022,625
Bulgaria,BGR,2/9/2022,6274
Bulgaria,BGR,2/10/2022,608
Bulgaria,BGR,2/10/2022,6237
Bulgaria,BGR,2/11/2022,601
Bulgaria,BGR,2/11/2022,6238
Bulgaria,BGR,2/12/2022,618
Bulgaria,BGR,2/12/2022,6152
Bulgaria,BGR,2/13/2022,627
Bulgaria,BGR,2/13/2022,6224
Bulgaria,BGR,2/14/2022,616
Bulgaria,BGR,2/14/2022,6236
Bulgaria,BGR,2/15/2022,605
Bulgaria,BGR,2/15/2022,5954
Bulgaria,BGR,2/16/2022,601
Bulgaria,BGR,2/16/2022,5721
Bulgaria,BGR,2/17/2022,594
Bulgaria,BGR,2/17/2022,5639
Bulgaria,BGR,2/18/2022,588
Bulgaria,BGR,2/18/2022,5545
Bulgaria,BGR,2/19/2022,588
Bulgaria,BGR,2/19/2022,5347
Bulgaria,BGR,2/20/2022,580
Bulgaria,BGR,2/20/2022,5399
Bulgaria,BGR,2/21/2022,577
Bulgaria,BGR,2/21/2022,5402
Bulgaria,BGR,2/22/2022,549
Bulgaria,BGR,2/22/2022,5145
Bulgaria,BGR,2/23/2022,544
Bulgaria,BGR,2/23/2022,4887
Bulgaria,BGR,2/24/2022,537
Bulgaria,BGR,2/24/2022,4712
Bulgaria,BGR,2/25/2022,530
Bulgaria,BGR,2/25/2022,4542
Bulgaria,BGR,2/26/2022,500
Bulgaria,BGR,2/26/2022,4224
Bulgaria,BGR,2/27/2022,498
Bulgaria,BGR,2/27/2022,4233
Bulgaria,BGR,2/28/2022,503
Bulgaria,BGR,2/28/2022,4268
Bulgaria,BGR,3/1/2022,473
Bulgaria,BGR,3/1/2022,3918
Bulgaria,BGR,3/2/2022,461
Bulgaria,BGR,3/2/2022,3652
Bulgaria,BGR,3/3/2022,447
Bulgaria,BGR,3/3/2022,3460
Bulgaria,BGR,3/4/2022,436
Bulgaria,BGR,3/4/2022,3445
Bulgaria,BGR,3/5/2022,420
Bulgaria,BGR,3/5/2022,3155
Bulgaria,BGR,3/6/2022,416
Bulgaria,BGR,3/6/2022,3175
Bulgaria,BGR,3/7/2022,413
Bulgaria,BGR,3/7/2022,3172
Bulgaria,BGR,3/8/2022,374
Bulgaria,BGR,3/8/2022,2966
Bulgaria,BGR,3/9/2022,357
Bulgaria,BGR,3/9/2022,2831
Bulgaria,BGR,3/10/2022,365
Bulgaria,BGR,3/10/2022,2744
Bulgaria,BGR,3/11/2022,354
Bulgaria,BGR,3/11/2022,2698
Bulgaria,BGR,3/12/2022,345
Bulgaria,BGR,3/12/2022,2595
Bulgaria,BGR,3/13/2022,345
Bulgaria,BGR,3/13/2022,2575
Canada,CAN,1/1/2022,555
Canada,CAN,1/1/2022,3416
Canada,CAN,1/2/2022,574
Canada,CAN,1/2/2022,3289
Canada,CAN,1/3/2022,615
Canada,CAN,1/3/2022,3614
Canada,CAN,1/4/2022,662
Canada,CAN,1/4/2022,4059
Canada,CAN,1/5/2022,701
Canada,CAN,1/5/2022,5083
Canada,CAN,1/6/2022,753
Canada,CAN,1/6/2022,5532
Canada,CAN,1/7/2022,793
Canada,CAN,1/7/2022,5981
Canada,CAN,1/8/2022,858
Canada,CAN,1/8/2022,6286
Canada,CAN,1/9/2022,896
Canada,CAN,1/9/2022,6255
Canada,CAN,1/10/2022,917
Canada,CAN,1/10/2022,6733
Canada,CAN,1/11/2022,980
Canada,CAN,1/11/2022,7829
Canada,CAN,1/12/2022,1022
Canada,CAN,1/12/2022,8314
Canada,CAN,1/13/2022,1027
Canada,CAN,1/13/2022,8737
Canada,CAN,1/14/2022,1053
Canada,CAN,1/14/2022,9191
Canada,CAN,1/15/2022,1086
Canada,CAN,1/15/2022,9463
Canada,CAN,1/16/2022,1118
Canada,CAN,1/16/2022,9240
Canada,CAN,1/17/2022,1147
Canada,CAN,1/17/2022,10070
Canada,CAN,1/18/2022,1185
Canada,CAN,1/18/2022,10560
Canada,CAN,1/19/2022,1195
Canada,CAN,1/19/2022,10615
Canada,CAN,1/20/2022,1203
Canada,CAN,1/20/2022,10611
Canada,CAN,1/21/2022,1196
Canada,CAN,1/21/2022,10706
Canada,CAN,1/22/2022,1217
Canada,CAN,1/22/2022,10579
Canada,CAN,1/23/2022,1215
Canada,CAN,1/23/2022,10350
Canada,CAN,1/24/2022,1222
Canada,CAN,1/24/2022,10679
Canada,CAN,1/25/2022,1255
Canada,CAN,1/25/2022,10872
Canada,CAN,1/26/2022,1213
Canada,CAN,1/26/2022,10945
Canada,CAN,1/27/2022,1198
Canada,CAN,1/27/2022,10561
Canada,CAN,1/28/2022,1207
Canada,CAN,1/28/2022,10438
Canada,CAN,1/29/2022,1200
Canada,CAN,1/29/2022,10339
Canada,CAN,1/30/2022,1189
Canada,CAN,1/30/2022,9962
Canada,CAN,1/31/2022,1181
Canada,CAN,1/31/2022,9825
Canada,CAN,2/1/2022,1167
Canada,CAN,2/1/2022,9946
Canada,CAN,2/2/2022,1135
Canada,CAN,2/2/2022,9672
Canada,CAN,2/3/2022,1118
Canada,CAN,2/3/2022,9426
Canada,CAN,2/4/2022,1087
Canada,CAN,2/4/2022,9078
Canada,CAN,2/5/2022,1063
Canada,CAN,2/5/2022,8828
Canada,CAN,2/6/2022,1044
Canada,CAN,2/6/2022,8505
Canada,CAN,2/7/2022,1037
Canada,CAN,2/7/2022,8425
Canada,CAN,2/8/2022,1036
Canada,CAN,2/8/2022,8553
Canada,CAN,2/9/2022,1010
Canada,CAN,2/9/2022,8196
Canada,CAN,2/10/2022,990
Canada,CAN,2/10/2022,7977
Canada,CAN,2/11/2022,967
Canada,CAN,2/11/2022,7752
Canada,CAN,2/12/2022,938
Canada,CAN,2/12/2022,7553
Canada,CAN,2/13/2022,914
Canada,CAN,2/13/2022,7305
Canada,CAN,2/14/2022,878
Canada,CAN,2/14/2022,7032
Canada,CAN,2/15/2022,863
Canada,CAN,2/15/2022,7160
Canada,CAN,2/16/2022,831
Canada,CAN,2/16/2022,6875
Canada,CAN,2/17/2022,816
Canada,CAN,2/17/2022,6669
Canada,CAN,2/18/2022,794
Canada,CAN,2/18/2022,6507
Canada,CAN,2/19/2022,773
Canada,CAN,2/19/2022,6366
Canada,CAN,2/20/2022,762
Canada,CAN,2/20/2022,6194
Canada,CAN,2/21/2022,767
Canada,CAN,2/21/2022,6212
Canada,CAN,2/22/2022,719
Canada,CAN,2/22/2022,5965
Canada,CAN,2/23/2022,704
Canada,CAN,2/23/2022,5903
Canada,CAN,2/24/2022,674
Canada,CAN,2/24/2022,5684
Canada,CAN,2/25/2022,662
Canada,CAN,2/25/2022,5456
Canada,CAN,2/26/2022,649
Canada,CAN,2/26/2022,5477
Canada,CAN,2/27/2022,646
Canada,CAN,2/27/2022,5295
Canada,CAN,2/28/2022,617
Canada,CAN,2/28/2022,5069
Canada,CAN,3/1/2022,607
Canada,CAN,3/1/2022,5095
Canada,CAN,3/2/2022,604
Canada,CAN,3/2/2022,4973
Canada,CAN,3/3/2022,584
Canada,CAN,3/3/2022,4880
Canada,CAN,3/4/2022,566
Canada,CAN,3/4/2022,4714
Canada,CAN,3/5/2022,557
Canada,CAN,3/5/2022,4688
Canada,CAN,3/6/2022,549
Canada,CAN,3/6/2022,4522
Canada,CAN,3/7/2022,552
Canada,CAN,3/7/2022,4453
Canada,CAN,3/8/2022,544
Canada,CAN,3/8/2022,4490
Canada,CAN,3/9/2022,533
Canada,CAN,3/9/2022,4423
Canada,CAN,3/10/2022,522
Canada,CAN,3/10/2022,4299
Canada,CAN,3/11/2022,502
Canada,CAN,3/11/2022,4193
Canada,CAN,3/12/2022,496
Canada,CAN,3/12/2022,4198
Canada,CAN,3/13/2022,492
Canada,CAN,3/13/2022,4198
Canada,CAN,3/14/2022,489
Canada,CAN,3/14/2022,3958
Canada,CAN,3/15/2022,480
Canada,CAN,3/15/2022,4058
Canada,CAN,3/16/2022,449
Canada,CAN,3/16/2022,3906
Canada,CAN,3/17/2022,431
Canada,CAN,3/17/2022,3830
Canada,CAN,3/18/2022,412
Canada,CAN,3/18/2022,3766
Canada,CAN,3/19/2022,404
Canada,CAN,3/19/2022,3764
Canada,CAN,3/20/2022,401
Canada,CAN,3/20/2022,3702
Canada,CAN,3/21/2022,408
Canada,CAN,3/21/2022,3674
Canada,CAN,3/22/2022,409
Canada,CAN,3/22/2022,3813
Canada,CAN,3/23/2022,402
Canada,CAN,3/23/2022,3775
Chile,CHL,1/1/2022,512
Chile,CHL,1/1/2022,131
Chile,CHL,1/1/2022,595
Chile,CHL,1/2/2022,519
Chile,CHL,1/2/2022,135
Chile,CHL,1/2/2022,592
Chile,CHL,1/3/2022,511
Chile,CHL,1/3/2022,131
Chile,CHL,1/3/2022,586
Chile,CHL,1/4/2022,518
Chile,CHL,1/4/2022,134
Chile,CHL,1/4/2022,598
Chile,CHL,1/5/2022,488
Chile,CHL,1/5/2022,137
Chile,CHL,1/5/2022,613
Chile,CHL,1/6/2022,479
Chile,CHL,1/6/2022,139
Chile,CHL,1/6/2022,655
Chile,CHL,1/7/2022,479
Chile,CHL,1/7/2022,136
Chile,CHL,1/7/2022,690
Chile,CHL,1/8/2022,457
Chile,CHL,1/8/2022,130
Chile,CHL,1/8/2022,726
Chile,CHL,1/9/2022,460
Chile,CHL,1/9/2022,128
Chile,CHL,1/9/2022,709
Chile,CHL,1/10/2022,460
Chile,CHL,1/10/2022,129
Chile,CHL,1/10/2022,738
Chile,CHL,1/11/2022,460
Chile,CHL,1/11/2022,131
Chile,CHL,1/11/2022,774
Chile,CHL,1/12/2022,445
Chile,CHL,1/12/2022,125
Chile,CHL,1/12/2022,786
Chile,CHL,1/13/2022,444
Chile,CHL,1/13/2022,115
Chile,CHL,1/13/2022,824
Chile,CHL,1/14/2022,427
Chile,CHL,1/14/2022,118
Chile,CHL,1/14/2022,877
Chile,CHL,1/15/2022,421
Chile,CHL,1/15/2022,115
Chile,CHL,1/15/2022,911
Chile,CHL,1/16/2022,411
Chile,CHL,1/16/2022,113
Chile,CHL,1/16/2022,956
Chile,CHL,1/17/2022,417
Chile,CHL,1/17/2022,118
Chile,CHL,1/17/2022,997
Chile,CHL,1/18/2022,421
Chile,CHL,1/18/2022,115
Chile,CHL,1/18/2022,1053
Chile,CHL,1/19/2022,409
Chile,CHL,1/19/2022,120
Chile,CHL,1/19/2022,1124
Chile,CHL,1/20/2022,422
Chile,CHL,1/20/2022,137
Chile,CHL,1/20/2022,1175
Chile,CHL,1/21/2022,410
Chile,CHL,1/21/2022,137
Chile,CHL,1/21/2022,1240
Chile,CHL,1/22/2022,412
Chile,CHL,1/22/2022,148
Chile,CHL,1/22/2022,1280
Chile,CHL,1/23/2022,401
Chile,CHL,1/23/2022,152
Chile,CHL,1/23/2022,1385
Chile,CHL,1/24/2022,407
Chile,CHL,1/24/2022,154
Chile,CHL,1/24/2022,1506
Chile,CHL,1/25/2022,411
Chile,CHL,1/25/2022,154
Chile,CHL,1/25/2022,1621
Chile,CHL,1/26/2022,418
Chile,CHL,1/26/2022,152
Chile,CHL,1/26/2022,1741
Chile,CHL,1/27/2022,423
Chile,CHL,1/27/2022,151
Chile,CHL,1/27/2022,1878
Chile,CHL,1/28/2022,425
Chile,CHL,1/28/2022,162
Chile,CHL,1/28/2022,1984
Chile,CHL,1/29/2022,426
Chile,CHL,1/29/2022,167
Chile,CHL,1/29/2022,2141
Chile,CHL,1/30/2022,437
Chile,CHL,1/30/2022,177
Chile,CHL,1/30/2022,2259
Chile,CHL,1/31/2022,435
Chile,CHL,1/31/2022,176
Chile,CHL,1/31/2022,2371
Chile,CHL,2/1/2022,474
Chile,CHL,2/1/2022,197
Chile,CHL,2/1/2022,2475
Chile,CHL,2/2/2022,511
Chile,CHL,2/2/2022,244
Chile,CHL,2/2/2022,2630
Chile,CHL,2/3/2022,524
Chile,CHL,2/3/2022,264
Chile,CHL,2/3/2022,2719
Chile,CHL,2/4/2022,545
Chile,CHL,2/4/2022,286
Chile,CHL,2/4/2022,2841
Chile,CHL,2/5/2022,573
Chile,CHL,2/5/2022,305
Chile,CHL,2/5/2022,2905
Chile,CHL,2/6/2022,601
Chile,CHL,2/6/2022,343
Chile,CHL,2/6/2022,2984
Chile,CHL,2/7/2022,632
Chile,CHL,2/7/2022,379
Chile,CHL,2/7/2022,3107
Chile,CHL,2/8/2022,652
Chile,CHL,2/8/2022,388
Chile,CHL,2/8/2022,3274
Chile,CHL,2/9/2022,678
Chile,CHL,2/9/2022,410
Chile,CHL,2/9/2022,3375
Chile,CHL,2/10/2022,720
Chile,CHL,2/10/2022,436
Chile,CHL,2/10/2022,3438
Chile,CHL,2/11/2022,766
Chile,CHL,2/11/2022,459
Chile,CHL,2/11/2022,3451
Chile,CHL,2/12/2022,790
Chile,CHL,2/12/2022,477
Chile,CHL,2/12/2022,3504
Chile,CHL,2/13/2022,803
Chile,CHL,2/13/2022,475
Chile,CHL,2/13/2022,3508
Chile,CHL,2/14/2022,853
Chile,CHL,2/14/2022,474
Chile,CHL,2/14/2022,3480
Chile,CHL,2/15/2022,880
Chile,CHL,2/15/2022,468
Chile,CHL,2/15/2022,3435
Chile,CHL,2/16/2022,915
Chile,CHL,2/16/2022,484
Chile,CHL,2/16/2022,3392
Chile,CHL,2/17/2022,958
Chile,CHL,2/17/2022,499
Chile,CHL,2/17/2022,3370
Chile,CHL,2/18/2022,970
Chile,CHL,2/18/2022,496
Chile,CHL,2/18/2022,3357
Chile,CHL,2/19/2022,994
Chile,CHL,2/19/2022,508
Chile,CHL,2/19/2022,3310
Chile,CHL,2/20/2022,1008
Chile,CHL,2/20/2022,503
Chile,CHL,2/20/2022,3273
Chile,CHL,2/21/2022,1005
Chile,CHL,2/21/2022,495
Chile,CHL,2/21/2022,3202
Chile,CHL,2/22/2022,1020
Chile,CHL,2/22/2022,509
Chile,CHL,2/22/2022,3144
Chile,CHL,2/23/2022,1043
Chile,CHL,2/23/2022,498
Chile,CHL,2/23/2022,3057
Chile,CHL,2/24/2022,1070
Chile,CHL,2/24/2022,494
Chile,CHL,2/24/2022,2962
Chile,CHL,2/25/2022,1093
Chile,CHL,2/25/2022,510
Chile,CHL,2/25/2022,2897
Chile,CHL,2/26/2022,1106
Chile,CHL,2/26/2022,507
Chile,CHL,2/26/2022,2868
Chile,CHL,2/27/2022,1071
Chile,CHL,2/27/2022,499
Chile,CHL,2/27/2022,2821
Chile,CHL,2/28/2022,1079
Chile,CHL,2/28/2022,493
Chile,CHL,2/28/2022,2754
Chile,CHL,3/1/2022,1107
Chile,CHL,3/1/2022,493
Chile,CHL,3/1/2022,2652
Chile,CHL,3/2/2022,1100
Chile,CHL,3/2/2022,462
Chile,CHL,3/2/2022,2558
Chile,CHL,3/3/2022,1105
Chile,CHL,3/3/2022,459
Chile,CHL,3/3/2022,2479
Chile,CHL,3/4/2022,1096
Chile,CHL,3/4/2022,428
Chile,CHL,3/4/2022,2371
Chile,CHL,3/5/2022,1061
Chile,CHL,3/5/2022,418
Chile,CHL,3/5/2022,2271
Chile,CHL,3/6/2022,1050
Chile,CHL,3/6/2022,448
Chile,CHL,3/6/2022,2182
Chile,CHL,3/7/2022,1051
Chile,CHL,3/7/2022,436
Chile,CHL,3/7/2022,2098
Chile,CHL,3/8/2022,1060
Chile,CHL,3/8/2022,417
Chile,CHL,3/8/2022,1993
Chile,CHL,3/9/2022,1036
Chile,CHL,3/9/2022,401
Chile,CHL,3/9/2022,1884
Chile,CHL,3/10/2022,1011
Chile,CHL,3/10/2022,366
Chile,CHL,3/10/2022,1802
Chile,CHL,3/11/2022,1000
Chile,CHL,3/11/2022,359
Chile,CHL,3/11/2022,1711
Chile,CHL,3/12/2022,971
Chile,CHL,3/12/2022,328
Chile,CHL,3/13/2022,936
Chile,CHL,3/13/2022,283
Chile,CHL,3/14/2022,938
Chile,CHL,3/14/2022,281
Chile,CHL,3/15/2022,931
Chile,CHL,3/15/2022,273
Chile,CHL,3/16/2022,896
Chile,CHL,3/16/2022,268
Chile,CHL,3/17/2022,875
Chile,CHL,3/18/2022,851
Chile,CHL,3/19/2022,795
Chile,CHL,3/20/2022,775
Chile,CHL,3/21/2022,777
Chile,CHL,3/22/2022,769
Chile,CHL,3/23/2022,744
Croatia,HRV,1/1/2022,1752
Croatia,HRV,1/2/2022,1755
Croatia,HRV,1/2/2022,1123
Croatia,HRV,1/3/2022,1795
Croatia,HRV,1/4/2022,1817
Croatia,HRV,1/5/2022,1841
Croatia,HRV,1/6/2022,1824
Croatia,HRV,1/7/2022,1846
Croatia,HRV,1/8/2022,1820
Croatia,HRV,1/9/2022,1874
Croatia,HRV,1/9/2022,1195
Croatia,HRV,1/10/2022,1893
Croatia,HRV,1/11/2022,1824
Croatia,HRV,1/12/2022,1822
Croatia,HRV,1/13/2022,1755
Croatia,HRV,1/14/2022,1710
Croatia,HRV,1/15/2022,1688
Croatia,HRV,1/16/2022,1717
Croatia,HRV,1/16/2022,1143
Croatia,HRV,1/17/2022,1763
Croatia,HRV,1/18/2022,1800
Croatia,HRV,1/19/2022,1796
Croatia,HRV,1/20/2022,1792
Croatia,HRV,1/21/2022,1799
Croatia,HRV,1/22/2022,1805
Croatia,HRV,1/23/2022,1860
Croatia,HRV,1/23/2022,1414
Croatia,HRV,1/24/2022,1926
Croatia,HRV,1/25/2022,1951
Croatia,HRV,1/26/2022,1976
Croatia,HRV,1/27/2022,2006
Croatia,HRV,1/28/2022,1943
Croatia,HRV,1/29/2022,1936
Croatia,HRV,1/30/2022,2008
Croatia,HRV,1/30/2022,1641
Croatia,HRV,1/31/2022,2085
Croatia,HRV,2/1/2022,2052
Croatia,HRV,2/2/2022,2067
Croatia,HRV,2/3/2022,2108
Croatia,HRV,2/4/2022,2126
Croatia,HRV,2/5/2022,2115
Croatia,HRV,2/6/2022,2140
Croatia,HRV,2/6/2022,1687
Croatia,HRV,2/7/2022,2191
Croatia,HRV,2/8/2022,2229
Croatia,HRV,2/9/2022,2188
Croatia,HRV,2/10/2022,2131
Croatia,HRV,2/11/2022,2133
Croatia,HRV,2/12/2022,2092
Croatia,HRV,2/13/2022,2115
Croatia,HRV,2/13/2022,1594
Croatia,HRV,2/14/2022,2097
Croatia,HRV,2/15/2022,2026
Croatia,HRV,2/16/2022,1966
Croatia,HRV,2/17/2022,1933
Croatia,HRV,2/18/2022,1837
Croatia,HRV,2/19/2022,1707
Croatia,HRV,2/20/2022,1720
Croatia,HRV,2/20/2022,1156
Croatia,HRV,2/21/2022,1698
Croatia,HRV,2/22/2022,1610
Croatia,HRV,2/23/2022,1555
Croatia,HRV,2/24/2022,1504
Croatia,HRV,2/25/2022,1445
Croatia,HRV,2/26/2022,1389
Croatia,HRV,2/27/2022,1381
Croatia,HRV,2/27/2022,882
Croatia,HRV,2/28/2022,1363
Croatia,HRV,3/1/2022,1266
Croatia,HRV,3/2/2022,1183
Croatia,HRV,3/3/2022,1130
Croatia,HRV,3/4/2022,1053
Croatia,HRV,3/5/2022,971
Croatia,HRV,3/6/2022,966
Croatia,HRV,3/6/2022,571
Cyprus,CYP,1/1/2022,36
Cyprus,CYP,1/1/2022,187
Cyprus,CYP,1/2/2022,38
Cyprus,CYP,1/2/2022,203
Cyprus,CYP,1/2/2022,20
Cyprus,CYP,1/2/2022,137
Cyprus,CYP,1/3/2022,36
Cyprus,CYP,1/3/2022,201
Cyprus,CYP,1/4/2022,36
Cyprus,CYP,1/4/2022,209
Cyprus,CYP,1/5/2022,31
Cyprus,CYP,1/5/2022,205
Cyprus,CYP,1/6/2022,31
Cyprus,CYP,1/6/2022,235
Cyprus,CYP,1/7/2022,33
Cyprus,CYP,1/7/2022,230
Cyprus,CYP,1/8/2022,33
Cyprus,CYP,1/8/2022,244
Cyprus,CYP,1/9/2022,32
Cyprus,CYP,1/9/2022,251
Cyprus,CYP,1/9/2022,21
Cyprus,CYP,1/9/2022,208
